ie,municipality,precinct,total,voted,invalid,АА / A,ВМРО - ДПМНЕ и други,ГДУ,ГЛАС ЗА МАКЕДОНИЈА,ДЕМОКРАТИ,ДПА,ДУИ,ЕДИНСТВЕНА МАКЕДОНИЈА,ИНТЕГРА,КОАЛИЦИЈА МОЖЕМЕ,ЛЕВИЦА,МОРО,НП НА РОМИТЕ,СДУ,ТВОЈА
2,ЧАИР,2936,640.0,363.0,12,133,6,0,0,0,1,187,0,0,26,0,0,0,0,0
2,ЧАИР,2936/1,697.0,424.0,8,139,0,0,1,0,2,249,0,0,26,0,0,0,0,0
2,ЧАИР,2937,721.0,434.0,11,161,0,0,0,1,4,243,0,0,22,1,0,0,0,0
2,ЧАИР,2937/1,619.0,328.0,8,106,12,1,0,0,2,143,0,0,52,3,0,0,1,0
2,ЧАИР,2938,862.0,430.0,19,102,2,0,0,0,4,276,0,0,27,0,0,0,1,0
2,ЧАИР,2939,645.0,306.0,14,100,53,0,0,1,1,83,0,1,46,4,1,0,0,2
2,ЧАИР,2939/1,524.0,250.0,3,78,66,0,0,0,1,59,0,2,37,8,0,0,0,0
2,ЧАИР,2940,877.0,462.0,14,129,78,0,1,0,1,110,1,3,119,7,0,0,0,2
2,ЧАИР,2941,518.0,236.0,10,54,38,0,0,0,1,71,1,1,56,4,0,0,0,0
2,ЧАИР,2941/1,450.0,192.0,8,34,30,0,1,0,0,61,0,2,53,3,0,0,0,2
2,ЧАИР,2942,631.0,301.0,16,38,66,1,0,0,1,98,0,5,64,12,0,0,0,0
2,ЧАИР,2943,631.0,294.0,8,71,47,3,0,1,2,65,0,2,83,13,0,0,0,1
2,ЧАИР,2944,775.0,342.0,19,78,76,0,1,0,2,75,1,3,77,10,1,0,1,0
2,ЧАИР,2945,1090.0,545.0,14,130,20,0,0,0,10,282,0,1,81,4,3,0,1,0
2,ЧАИР,ЗРД-0078/1,33.0,0.0,0,3,1,0,0,0,0,5,0,0,11,0,0,0,0,0
2,ЧУЧЕР - САНДЕВО,2462,378.0,221.0,16,0,104,0,0,0,0,0,8,1,90,3,0,0,2,0
2,ЧУЧЕР - САНДЕВО,2463,66.0,41.0,3,0,3,0,0,0,0,0,2,0,31,2,0,0,0,0
2,ЧУЧЕР - САНДЕВО,2464,376.0,215.0,10,0,106,1,0,0,0,0,4,6,82,9,0,1,0,1
2,ЧУЧЕР - САНДЕВО,2465,319.0,204.0,9,0,84,0,1,0,0,0,1,5,92,9,2,0,1,0
2,ЧУЧЕР - САНДЕВО,2466,434.0,311.0,14,0,230,0,0,0,0,0,5,7,47,10,1,0,0,1
2,ЧУЧЕР - САНДЕВО,2467,503.0,267.0,5,89,0,0,0,0,11,157,0,0,3,2,0,0,0,0
2,ЧУЧЕР - САНДЕВО,2468,551.0,283.0,3,114,0,0,0,0,1,179,0,0,5,0,0,0,0,0
2,ЧУЧЕР - САНДЕВО,2469,842.0,480.0,20,0,246,0,0,1,1,2,1,10,175,22,3,1,1,2
2,ЧУЧЕР - САНДЕВО,2470,678.0,320.0,21,0,101,0,1,1,0,0,6,6,186,8,0,0,0,1
2,ЧУЧЕР - САНДЕВО,2471,767.0,391.0,28,1,122,0,5,0,1,0,10,13,206,11,0,0,0,1
2,ЧУЧЕР - САНДЕВО,2472,514.0,326.0,14,0,103,0,1,1,0,0,10,2,189,6,5,0,0,0
2,ЧУЧЕР - САНДЕВО,2473,1007.0,361.0,8,133,0,0,1,0,4,197,0,0,17,0,0,0,0,0
2,ЧУЧЕР - САНДЕВО,2474,672.0,219.0,11,72,0,0,0,1,0,16,0,0,130,0,0,0,0,0
2,ЧУЧЕР - САНДЕВО,2475,605.0,270.0,1,199,0,0,0,0,0,70,0,0,24,1,0,0,0,0
2,ЧУЧЕР - САНДЕВО,ЗРД-2259,14.0,0.0,0,3,1,0,0,0,0,2,1,0,2,0,0,0,0,0
2,ШУТО ОРИЗАРИ,2955,688.0,371.0,5,159,25,0,1,0,4,143,0,1,33,1,0,0,0,0
2,ШУТО ОРИЗАРИ,2955/1,716.0,351.0,10,135,54,0,0,3,5,102,1,1,36,1,0,1,0,1
2,ШУТО ОРИЗАРИ,2956,989.0,489.0,6,171,10,0,2,2,13,195,0,0,79,1,0,14,0,0
2,ШУТО ОРИЗАРИ,2956/1,886.0,405.0,16,144,0,0,0,0,6,197,0,0,42,2,0,4,0,0
2,ШУТО ОРИЗАРИ,2957,616.0,156.0,7,0,34,1,0,0,0,9,0,0,90,0,2,13,0,0
2,ШУТО ОРИЗАРИ,2957/1,637.0,175.0,8,10,33,0,0,0,0,25,0,0,79,0,2,18,0,0
2,ШУТО ОРИЗАРИ,2958,586.0,157.0,8,8,34,0,0,0,0,17,0,0,66,0,1,23,0,0
2,ШУТО ОРИЗАРИ,2958/1,584.0,159.0,12,15,22,5,0,0,1,0,0,0,79,0,0,25,0,0
2,ШУТО ОРИЗАРИ,2959,644.0,269.0,13,26,40,0,1,1,0,26,0,0,149,4,1,13,0,0
2,ШУТО ОРИЗАРИ,2959/1,560.0,186.0,7,13,47,1,0,0,1,5,1,0,85,0,0,27,0,0
2,ШУТО ОРИЗАРИ,2960,699.0,199.0,13,7,43,0,0,1,0,9,0,0,104,0,0,22,1,0
2,ШУТО ОРИЗАРИ,2960/1,688.0,189.0,19,2,49,0,0,1,0,5,0,0,80,1,1,32,0,0
2,ШУТО ОРИЗАРИ,2961,658.0,168.0,9,4,39,0,0,0,0,10,0,0,92,0,0,12,1,0
2,ШУТО ОРИЗАРИ,2961/1,598.0,186.0,12,7,45,1,0,0,1,22,0,1,75,1,0,21,0,0
2,ШУТО ОРИЗАРИ,2962,577.0,201.0,27,0,34,0,2,1,0,8,1,1,88,1,0,37,1,0
2,ШУТО ОРИЗАРИ,2962/1,632.0,168.0,8,1,46,0,0,1,1,9,0,0,78,2,0,22,0,0
2,ШУТО ОРИЗАРИ,2963,710.0,242.0,12,1,56,0,0,1,0,9,0,0,116,0,1,47,0,1
2,ШУТО ОРИЗАРИ,2963/1,822.0,261.0,16,3,48,0,0,0,1,20,0,0,143,3,1,26,0,0
2,ШУТО ОРИЗАРИ,2964,570.0,182.0,10,9,28,0,0,0,0,9,1,0,109,1,0,15,0,0
2,ШУТО ОРИЗАРИ,2964/1,486.0,135.0,4,19,27,1,0,1,0,11,0,1,65,0,0,7,0,0
2,ШУТО ОРИЗАРИ,2965,542.0,160.0,7,4,27,0,0,0,0,11,0,0,80,3,2,27,0,0
2,ШУТО ОРИЗАРИ,2965/1,656.0,224.0,28,7,27,0,0,2,1,10,1,1,104,3,0,40,0,0
2,ШУТО ОРИЗАРИ,2966,680.0,232.0,9,24,46,1,0,1,11,16,0,0,85,3,2,39,0,0
2,ШУТО ОРИЗАРИ,2966/1,673.0,222.0,16,12,45,0,1,1,1,17,0,0,91,1,0,37,0,0
2,ШУТО ОРИЗАРИ,2967,640.0,205.0,7,47,25,0,0,0,0,58,0,0,55,2,1,11,0,0
2,ШУТО ОРИЗАРИ,2967/1,615.0,196.0,12,14,19,0,1,0,3,39,1,0,80,0,1,26,0,0
2,ШУТО ОРИЗАРИ,2968,1003.0,335.0,12,20,45,1,0,1,3,37,0,1,151,0,1,63,0,0
2,ШУТО ОРИЗАРИ,2969,668.0,200.0,19,2,59,0,0,0,0,3,0,1,92,1,2,25,0,0
2,ШУТО ОРИЗАРИ,2969/1,643.0,179.0,17,1,25,0,0,0,0,0,1,12,101,1,0,21,0,0
2,ШУТО ОРИЗАРИ,2970,619.0,185.0,11,6,27,0,0,1,0,31,0,0,73,2,1,33,0,0
2,ШУТО ОРИЗАРИ,2970/1,606.0,176.0,5,0,39,0,0,3,1,16,0,0,93,2,1,16,0,0
2,ШУТО ОРИЗАРИ,2971,571.0,176.0,12,2,26,0,0,1,1,3,3,0,98,0,2,29,0,0
2,ШУТО ОРИЗАРИ,2971/1,547.0,172.0,14,4,28,0,0,1,3,5,1,0,100,1,1,14,0,0
2,ШУТО ОРИЗАРИ,2972,939.0,460.0,5,211,2,1,1,5,4,202,0,0,33,0,0,0,0,0
2,ШУТО ОРИЗАРИ,2972/1,921.0,452.0,10,143,2,1,0,1,4,250,0,0,41,1,0,0,0,0
2,ШУТО ОРИЗАРИ,2973,377.0,261.0,8,1,131,1,0,3,0,0,5,3,101,12,2,0,1,0
2,ШУТО ОРИЗАРИ,ЗРД-0086,62.0,0.0,0,4,4,0,0,0,0,2,0,0,26,2,0,2,0,0
3,БЕРОВО,0001,920.0,588.0,18,0,206,0,0,0,0,1,0,7,338,9,0,0,11,0
3,БЕРОВО,0002,946.0,696.0,26,5,227,5,0,1,1,1,0,5,308,12,5,0,5,0
3,БЕРОВО,0003,796.0,498.0,30,0,162,5,2,1,0,0,2,7,269,19,3,0,2,0
3,БЕРОВО,0004,701.0,441.0,14,2,188,1,0,0,1,0,0,8,223,9,1,0,1,0
3,БЕРОВО,0005,943.0,587.0,29,1,239,5,1,0,0,1,3,13,273,22,4,0,1,0
3,БЕРОВО,0006,748.0,435.0,32,0,173,0,1,0,1,0,1,6,214,24,0,0,1,0
3,БЕРОВО,0007,680.0,434.0,21,0,150,2,0,1,0,3,1,4,245,14,0,0,0,0
3,БЕРОВО,0008,457.0,342.0,9,0,187,2,0,0,0,0,0,2,134,5,1,0,7,0
3,БЕРОВО,0009,526.0,333.0,8,0,157,6,0,0,1,0,0,0,157,4,3,0,6,0
3,БЕРОВО,0010,571.0,342.0,11,0,147,4,2,2,0,0,0,2,172,3,4,0,1,0
3,БЕРОВО,0011,137.0,102.0,11,1,38,0,1,0,1,0,0,0,45,4,0,0,1,0
3,БЕРОВО,0012,584.0,289.0,10,1,176,1,0,4,0,0,2,2,94,2,1,0,1,0
3,БЕРОВО,0013,659.0,413.0,13,0,167,0,0,4,0,0,3,3,227,4,2,0,0,0
3,БЕРОВО,0014,842.0,519.0,14,0,234,8,1,1,1,0,4,6,244,8,1,0,1,0
3,БЕРОВО,0015,752.0,467.0,27,1,179,10,1,1,0,0,2,3,240,11,4,0,0,0
3,БЕРОВО,0016,523.0,355.0,13,2,215,0,1,0,0,0,0,1,122,6,3,0,2,0
3,БЕРОВО,ЗРД-1040,12.0,0.0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0
3,ВЕЛЕС,2135,830.0,447.0,11,1,204,2,0,0,0,2,0,6,196,28,3,0,1,0
3,ВЕЛЕС,2135,830.0,447.0,11,1,204,2,0,0,0,2,0,6,196,28,3,0,1,0
3,ВЕЛЕС,2136,415.0,209.0,5,0,64,0,1,1,1,0,0,1,97,40,0,0,0,0
3,ВЕЛЕС,2136,415.0,209.0,5,0,64,0,1,1,1,0,0,1,97,40,0,0,0,0
3,ВЕЛЕС,2137,472.0,271.0,9,0,119,1,2,1,1,2,0,1,111,30,1,0,0,0
3,ВЕЛЕС,2137,472.0,271.0,9,0,119,1,2,1,1,2,0,1,111,30,1,0,0,0
3,ВЕЛЕС,2138,579.0,340.0,13,0,141,1,3,0,0,4,1,6,117,48,2,0,4,0
3,ВЕЛЕС,2138,579.0,340.0,13,0,141,1,3,0,0,4,1,6,117,48,2,0,4,0
3,ВЕЛЕС,2138/1,573.0,332.0,8,1,124,1,2,0,1,3,1,5,133,49,0,0,3,0
3,ВЕЛЕС,2138/1,573.0,332.0,8,1,124,1,2,0,1,3,1,5,133,49,0,0,3,0
3,ВЕЛЕС,2139,861.0,430.0,15,0,226,2,1,2,1,5,2,7,134,40,1,0,0,0
3,ВЕЛЕС,2139,861.0,430.0,15,0,226,2,1,2,1,5,2,7,134,40,1,0,0,0
3,ВЕЛЕС,2140,646.0,351.0,14,1,174,0,3,0,1,0,1,9,101,49,1,0,0,0
3,ВЕЛЕС,2140,646.0,351.0,14,1,174,0,3,0,1,0,1,9,101,49,1,0,0,0
3,ВЕЛЕС,2141,818.0,435.0,15,1,177,3,0,0,1,11,1,9,168,46,4,0,4,0
3,ВЕЛЕС,2141,818.0,435.0,15,1,177,3,0,0,1,11,1,9,168,46,4,0,4,0
3,ВЕЛЕС,2142,606.0,363.0,17,1,140,1,1,1,0,0,0,6,151,46,0,0,0,0
3,ВЕЛЕС,2142,606.0,363.0,17,1,140,1,1,1,0,0,0,6,151,46,0,0,0,0
3,ВЕЛЕС,2143,460.0,262.0,6,0,115,1,0,1,0,4,1,6,114,19,0,0,2,0
3,ВЕЛЕС,2143,460.0,262.0,6,0,115,1,0,1,0,4,1,6,114,19,0,0,2,0
3,ВЕЛЕС,2143/1,482.0,265.0,3,2,132,0,2,0,0,4,0,6,84,32,1,0,0,0
3,ВЕЛЕС,2143/1,482.0,265.0,3,2,132,0,2,0,0,4,0,6,84,32,1,0,0,0
3,ВЕЛЕС,2144,790.0,432.0,9,0,217,2,0,1,1,8,0,16,136,40,2,0,0,0
3,ВЕЛЕС,2144,790.0,432.0,9,0,217,2,0,1,1,8,0,16,136,40,2,0,0,0
3,ВЕЛЕС,2144/1,861.0,466.0,22,0,275,3,1,0,0,0,1,12,113,39,3,0,1,0
3,ВЕЛЕС,2144/1,861.0,466.0,22,0,275,3,1,0,0,0,1,12,113,39,3,0,1,0
3,ВЕЛЕС,2145,827.0,472.0,10,0,246,1,1,0,0,8,1,9,160,33,3,0,0,0
3,ВЕЛЕС,2145,827.0,472.0,10,0,246,1,1,0,0,8,1,9,160,33,3,0,0,0
3,ВЕЛЕС,2146,745.0,423.0,10,0,209,2,0,0,1,15,0,7,124,55,4,0,1,0
3,ВЕЛЕС,2146,745.0,423.0,10,0,209,2,0,0,1,15,0,7,124,55,4,0,1,0
3,ВЕЛЕС,2146/1,692.0,351.0,12,1,180,11,0,0,1,2,0,9,96,46,2,0,0,0
3,ВЕЛЕС,2146/1,692.0,351.0,12,1,180,11,0,0,1,2,0,9,96,46,2,0,0,0
3,ВЕЛЕС,2147,609.0,322.0,6,0,157,1,1,0,0,10,1,11,107,33,2,0,0,0
3,ВЕЛЕС,2147,609.0,322.0,6,0,157,1,1,0,0,10,1,11,107,33,2,0,0,0
3,ВЕЛЕС,2148,526.0,326.0,6,0,121,1,2,0,2,0,1,5,151,32,1,0,5,0
3,ВЕЛЕС,2148,526.0,326.0,6,0,121,1,2,0,2,0,1,5,151,32,1,0,5,0
3,ВЕЛЕС,2149,605.0,405.0,15,0,158,2,2,1,0,4,0,5,164,51,3,0,0,0
3,ВЕЛЕС,2149,605.0,405.0,15,0,158,2,2,1,0,4,0,5,164,51,3,0,0,0
3,ВЕЛЕС,2150,779.0,460.0,14,0,195,1,1,0,1,2,1,7,203,57,2,0,1,0
3,ВЕЛЕС,2150,779.0,460.0,14,0,195,1,1,0,1,2,1,7,203,57,2,0,1,0
3,ВЕЛЕС,2151,767.0,400.0,22,0,200,2,1,1,0,9,2,11,122,30,0,0,0,0
3,ВЕЛЕС,2151,767.0,400.0,22,0,200,2,1,1,0,9,2,11,122,30,0,0,0,0
3,ВЕЛЕС,2152,827.0,400.0,11,0,157,0,1,0,0,7,0,8,224,47,2,0,1,0
3,ВЕЛЕС,2152,827.0,400.0,11,0,157,0,1,0,0,7,0,8,224,47,2,0,1,0
3,ВЕЛЕС,2153,420.0,251.0,5,0,121,4,1,1,0,0,0,5,89,24,0,0,1,0
3,ВЕЛЕС,2153,420.0,251.0,5,0,121,4,1,1,0,0,0,5,89,24,0,0,1,0
3,ВЕЛЕС,2153/1,511.0,282.0,13,0,145,0,2,1,0,0,0,3,90,27,3,0,0,0
3,ВЕЛЕС,2153/1,511.0,282.0,13,0,145,0,2,1,0,0,0,3,90,27,3,0,0,0
3,ВЕЛЕС,2154,816.0,436.0,15,0,214,1,2,0,0,2,1,16,132,51,1,0,1,0
3,ВЕЛЕС,2154,816.0,436.0,15,0,214,1,2,0,0,2,1,16,132,51,1,0,1,0
3,ВЕЛЕС,2155,680.0,386.0,16,0,152,6,1,0,0,3,0,1,174,39,0,0,0,0
3,ВЕЛЕС,2155,680.0,386.0,16,0,152,6,1,0,0,3,0,1,174,39,0,0,0,0
3,ВЕЛЕС,2156,807.0,481.0,19,0,210,4,1,2,1,5,0,7,186,46,1,0,0,0
3,ВЕЛЕС,2156,807.0,481.0,19,0,210,4,1,2,1,5,0,7,186,46,1,0,0,0
3,ВЕЛЕС,2157,376.0,234.0,6,1,81,1,0,1,0,0,0,2,114,33,0,0,0,0
3,ВЕЛЕС,2157,376.0,234.0,6,1,81,1,0,1,0,0,0,2,114,33,0,0,0,0
3,ВЕЛЕС,2158,683.0,349.0,16,0,159,1,0,0,0,1,0,6,123,43,1,0,1,0
3,ВЕЛЕС,2158,683.0,349.0,16,0,159,1,0,0,0,1,0,6,123,43,1,0,1,0
3,ВЕЛЕС,2159,551.0,316.0,10,1,149,3,0,0,0,3,6,4,104,41,1,0,1,0
3,ВЕЛЕС,2159,551.0,316.0,10,1,149,3,0,0,0,3,6,4,104,41,1,0,1,0
3,ВЕЛЕС,2159/1,508.0,290.0,9,1,136,1,0,0,0,0,1,5,106,34,3,0,1,0
3,ВЕЛЕС,2159/1,508.0,290.0,9,1,136,1,0,0,0,0,1,5,106,34,3,0,1,0
3,ВЕЛЕС,2160,823.0,348.0,13,8,143,0,1,2,0,2,1,4,144,30,0,0,2,0
3,ВЕЛЕС,2160,823.0,348.0,13,8,143,0,1,2,0,2,1,4,144,30,0,0,2,0
3,ВЕЛЕС,2161,497.0,275.0,14,1,102,0,1,1,0,1,0,5,122,27,3,0,0,0
3,ВЕЛЕС,2161,497.0,275.0,14,1,102,0,1,1,0,1,0,5,122,27,3,0,0,0
3,ВЕЛЕС,2162,526.0,317.0,10,1,131,3,1,0,0,11,0,5,132,22,3,0,0,0
3,ВЕЛЕС,2162,526.0,317.0,10,1,131,3,1,0,0,11,0,5,132,22,3,0,0,0
3,ВЕЛЕС,2163,760.0,383.0,11,0,173,5,1,0,0,2,0,3,140,44,2,0,2,0
3,ВЕЛЕС,2163,760.0,383.0,11,0,173,5,1,0,0,2,0,3,140,44,2,0,2,0
3,ВЕЛЕС,2164,903.0,519.0,17,0,241,2,1,1,0,4,0,17,184,53,6,0,0,0
3,ВЕЛЕС,2164,903.0,519.0,17,0,241,2,1,1,0,4,0,17,184,53,6,0,0,0
3,ВЕЛЕС,2165,582.0,280.0,2,0,156,2,1,1,2,3,0,4,85,22,3,0,0,0
3,ВЕЛЕС,2165,582.0,280.0,2,0,156,2,1,1,2,3,0,4,85,22,3,0,0,0
3,ВЕЛЕС,2166,627.0,326.0,8,0,173,2,1,1,0,5,1,6,96,33,0,0,0,0
3,ВЕЛЕС,2166,627.0,326.0,8,0,173,2,1,1,0,5,1,6,96,33,0,0,0,0
3,ВЕЛЕС,2167,719.0,420.0,14,0,201,7,1,0,0,1,0,5,136,52,2,0,1,0
3,ВЕЛЕС,2167,719.0,420.0,14,0,201,7,1,0,0,1,0,5,136,52,2,0,1,0
3,ВЕЛЕС,2168,405.0,231.0,12,0,113,2,0,3,0,0,0,2,70,27,1,0,1,0
3,ВЕЛЕС,2168,405.0,231.0,12,0,113,2,0,3,0,0,0,2,70,27,1,0,1,0
3,ВЕЛЕС,2169,581.0,315.0,10,0,115,3,0,0,0,2,0,12,140,31,1,0,1,0
3,ВЕЛЕС,2169,581.0,315.0,10,0,115,3,0,0,0,2,0,12,140,31,1,0,1,0
3,ВЕЛЕС,2170,441.0,201.0,4,0,94,3,1,0,0,8,1,1,72,16,6,0,1,0
3,ВЕЛЕС,2170,441.0,201.0,4,0,94,3,1,0,0,8,1,1,72,16,6,0,1,0
3,ВЕЛЕС,2170/1,492.0,243.0,7,1,108,3,0,0,0,13,2,4,93,23,0,0,1,0
3,ВЕЛЕС,2170/1,492.0,243.0,7,1,108,3,0,0,0,13,2,4,93,23,0,0,1,0
3,ВЕЛЕС,2171,855.0,474.0,15,0,238,3,0,1,0,17,0,5,153,44,6,0,3,0
3,ВЕЛЕС,2171,855.0,474.0,15,0,238,3,0,1,0,17,0,5,153,44,6,0,3,0
3,ВЕЛЕС,2172,523.0,221.0,14,18,39,1,1,2,1,23,0,2,106,15,0,0,2,0
3,ВЕЛЕС,2172,523.0,221.0,14,18,39,1,1,2,1,23,0,2,106,15,0,0,2,0
3,ВЕЛЕС,2172/1,458.0,208.0,17,6,86,1,1,1,0,15,0,1,72,9,1,0,1,0
3,ВЕЛЕС,2172/1,458.0,208.0,17,6,86,1,1,1,0,15,0,1,72,9,1,0,1,0
3,ВЕЛЕС,2173,471.0,233.0,14,5,85,2,2,0,0,34,1,7,74,10,2,0,0,0
3,ВЕЛЕС,2173,471.0,233.0,14,5,85,2,2,0,0,34,1,7,74,10,2,0,0,0
3,ВЕЛЕС,2173/1,519.0,249.0,13,2,120,0,0,0,0,21,1,5,69,18,0,0,0,0
3,ВЕЛЕС,2173/1,519.0,249.0,13,2,120,0,0,0,0,21,1,5,69,18,0,0,0,0
3,ВЕЛЕС,2174,931.0,498.0,26,24,182,1,5,0,1,21,0,4,210,19,2,0,4,0
3,ВЕЛЕС,2174,931.0,498.0,26,24,182,1,5,0,1,21,0,4,210,19,2,0,4,0
3,ВЕЛЕС,2175,337.0,190.0,13,1,64,0,1,0,1,0,0,12,65,37,0,0,0,0
3,ВЕЛЕС,2175,337.0,190.0,13,1,64,0,1,0,1,0,0,12,65,37,0,0,0,0
3,ВЕЛЕС,2176,770.0,418.0,10,3,163,0,0,1,1,3,2,11,183,40,2,0,0,0
3,ВЕЛЕС,2176,770.0,418.0,10,3,163,0,0,1,1,3,2,11,183,40,2,0,0,0
3,ВЕЛЕС,2177,673.0,399.0,16,1,155,2,3,0,1,17,0,7,167,33,0,0,1,0
3,ВЕЛЕС,2177,673.0,399.0,16,1,155,2,3,0,1,17,0,7,167,33,0,0,1,0
3,ВЕЛЕС,2178,504.0,275.0,9,0,133,0,0,0,1,2,1,6,95,27,3,0,1,0
3,ВЕЛЕС,2178,504.0,275.0,9,0,133,0,0,0,1,2,1,6,95,27,3,0,1,0
3,ВЕЛЕС,2179,595.0,277.0,11,2,135,1,0,1,0,6,0,6,91,23,2,0,0,0
3,ВЕЛЕС,2179,595.0,277.0,11,2,135,1,0,1,0,6,0,6,91,23,2,0,0,0
3,ВЕЛЕС,2180,654.0,304.0,8,5,123,0,1,2,0,9,2,6,130,19,0,0,0,0
3,ВЕЛЕС,2180,654.0,304.0,8,5,123,0,1,2,0,9,2,6,130,19,0,0,0,0
3,ВЕЛЕС,2181,623.0,321.0,12,0,132,0,0,0,1,6,0,2,116,49,3,0,0,0
3,ВЕЛЕС,2181,623.0,321.0,12,0,132,0,0,0,1,6,0,2,116,49,3,0,0,0
3,ВЕЛЕС,2182,609.0,400.0,9,0,238,8,1,0,0,1,3,2,115,24,0,0,0,0
3,ВЕЛЕС,2182,609.0,400.0,9,0,238,8,1,0,0,1,3,2,115,24,0,0,0,0
3,ВЕЛЕС,2183,168.0,126.0,3,0,78,0,0,1,0,0,0,1,32,12,1,0,1,0
3,ВЕЛЕС,2183,168.0,126.0,3,0,78,0,0,1,0,0,0,1,32,12,1,0,1,0
3,ВЕЛЕС,2184,213.0,124.0,9,0,69,0,0,0,0,0,0,4,35,6,2,0,0,0
3,ВЕЛЕС,2184,213.0,124.0,9,0,69,0,0,0,0,0,0,4,35,6,2,0,0,0
3,ВЕЛЕС,2185,104.0,78.0,6,0,43,0,0,0,0,0,0,0,16,11,2,0,0,0
3,ВЕЛЕС,2185,104.0,78.0,6,0,43,0,0,0,0,0,0,0,16,11,2,0,0,0
3,ВЕЛЕС,2186,48.0,23.0,0,0,17,0,0,0,0,0,0,0,5,1,0,0,0,0
3,ВЕЛЕС,2186,48.0,23.0,0,0,17,0,0,0,0,0,0,0,5,1,0,0,0,0
3,ВЕЛЕС,2187,105.0,65.0,2,0,30,0,0,0,1,1,0,2,26,3,0,0,0,0
3,ВЕЛЕС,2187,105.0,65.0,2,0,30,0,0,0,1,1,0,2,26,3,0,0,0,0
3,ВЕЛЕС,2188,506.0,295.0,10,6,104,1,9,0,0,0,1,2,123,34,2,0,3,0
3,ВЕЛЕС,2188,506.0,295.0,10,6,104,1,9,0,0,0,1,2,123,34,2,0,3,0
3,ВЕЛЕС,2189,29.0,4.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ВЕЛЕС,2189,29.0,4.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ВЕЛЕС,2190,27.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,ВЕЛЕС,2190,27.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,ВЕЛЕС,2191,237.0,141.0,0,0,88,0,0,1,0,0,1,0,53,3,0,0,0,0
3,ВЕЛЕС,2191,237.0,141.0,0,0,88,0,0,1,0,0,1,0,53,3,0,0,0,0
3,ВЕЛЕС,2192,613.0,308.0,8,0,157,1,0,3,0,0,2,1,120,14,7,0,0,0
3,ВЕЛЕС,2192,613.0,308.0,8,0,157,1,0,3,0,0,2,1,120,14,7,0,0,0
3,ВЕЛЕС,2193,401.0,222.0,6,2,121,0,0,0,0,19,1,2,60,14,0,0,0,0
3,ВЕЛЕС,2193,401.0,222.0,6,2,121,0,0,0,0,19,1,2,60,14,0,0,0,0
3,ВЕЛЕС,2194,419.0,155.0,8,9,6,0,0,1,2,32,1,0,102,1,0,0,0,0
3,ВЕЛЕС,2194,419.0,155.0,8,9,6,0,0,1,2,32,1,0,102,1,0,0,0,0
3,ВЕЛЕС,2195,657.0,371.0,20,0,127,1,2,0,0,1,0,5,172,42,0,0,3,0
3,ВЕЛЕС,2195,657.0,371.0,20,0,127,1,2,0,0,1,0,5,172,42,0,0,3,0
3,ВЕЛЕС,2196,848.0,523.0,15,1,161,0,0,2,0,1,0,13,246,77,4,0,6,0
3,ВЕЛЕС,2196,848.0,523.0,15,1,161,0,0,2,0,1,0,13,246,77,4,0,6,0
3,ВЕЛЕС,2197,584.0,321.0,13,0,125,1,1,0,1,8,0,5,128,36,2,0,4,0
3,ВЕЛЕС,2197,584.0,321.0,13,0,125,1,1,0,1,8,0,5,128,36,2,0,4,0
3,ВЕЛЕС,2198,10.0,6.0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
3,ВЕЛЕС,2198,10.0,6.0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
3,ВЕЛЕС,2199,373.0,149.0,4,26,1,0,1,0,0,54,0,0,78,0,0,0,0,0
3,ВЕЛЕС,2199,373.0,149.0,4,26,1,0,1,0,0,54,0,0,78,0,0,0,0,0
3,ВЕЛЕС,2200,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ВЕЛЕС,2200,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ВЕЛЕС,2201,597.0,343.0,7,53,2,0,1,0,2,173,0,1,106,0,0,0,0,0
3,ВЕЛЕС,2201,597.0,343.0,7,53,2,0,1,0,2,173,0,1,106,0,0,0,0,0
3,ВЕЛЕС,2201/1,639.0,391.0,6,36,1,0,0,0,1,222,0,1,126,1,0,0,0,0
3,ВЕЛЕС,2201/1,639.0,391.0,6,36,1,0,0,0,1,222,0,1,126,1,0,0,0,0
3,ВЕЛЕС,2202,19.0,10.0,0,0,5,0,0,0,0,2,0,0,3,0,0,0,0,0
3,ВЕЛЕС,2202,19.0,10.0,0,0,5,0,0,0,0,2,0,0,3,0,0,0,0,0
3,ВЕЛЕС,2203,254.0,132.0,3,4,80,0,0,1,0,2,0,3,33,4,1,0,1,0
3,ВЕЛЕС,2203,254.0,132.0,3,4,80,0,0,1,0,2,0,3,33,4,1,0,1,0
3,ВЕЛЕС,2207,12.0,8.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ВЕЛЕС,2207,12.0,8.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
