ie,municip,precinct,total,voted
1,АЕРОДРОМ,2719/1,860,414
1,АЕРОДРОМ,2720/1,514,270
1,АЕРОДРОМ,2721/1,545,305
1,АЕРОДРОМ,2673,782,436
1,АЕРОДРОМ,2674,977,544
1,АЕРОДРОМ,2675,730,367
1,АЕРОДРОМ,2676,662,366
1,АЕРОДРОМ,2677,635,289
1,АЕРОДРОМ,2678,1143,567
1,АЕРОДРОМ,2679,462,238
1,АЕРОДРОМ,2680,571,299
1,АЕРОДРОМ,2681,1095,558
1,АЕРОДРОМ,2682,681,339
1,АЕРОДРОМ,2683,905,483
1,АЕРОДРОМ,2684,706,366
1,АЕРОДРОМ,2685,649,328
1,АЕРОДРОМ,2686,570,303
1,АЕРОДРОМ,2687,543,266
1,АЕРОДРОМ,2688,633,317
1,АЕРОДРОМ,2689,505,276
1,АЕРОДРОМ,2690,771,405
1,АЕРОДРОМ,2691,499,271
1,АЕРОДРОМ,2692,874,439
1,АЕРОДРОМ,2693,634,351
1,АЕРОДРОМ,2694,832,471
1,АЕРОДРОМ,2695,627,360
1,АЕРОДРОМ,2696,667,362
1,АЕРОДРОМ,2697,716,382
1,АЕРОДРОМ,2698,619,361
1,АЕРОДРОМ,2699,575,334
1,АЕРОДРОМ,2700,884,478
1,АЕРОДРОМ,2701,566,317
1,АЕРОДРОМ,2702,840,427
1,АЕРОДРОМ,2703,916,419
1,АЕРОДРОМ,2704,876,428
1,АЕРОДРОМ,2705,660,343
1,АЕРОДРОМ,2706,655,290
1,АЕРОДРОМ,2707,562,298
1,АЕРОДРОМ,2708,997,508
1,АЕРОДРОМ,2709,902,415
1,АЕРОДРОМ,2710,891,489
1,АЕРОДРОМ,2711,1006,503
1,АЕРОДРОМ,2712,966,481
1,АЕРОДРОМ,2713,1030,512
1,АЕРОДРОМ,2714,705,394
1,АЕРОДРОМ,2715,619,345
1,АЕРОДРОМ,2716,588,351
1,АЕРОДРОМ,2717,492,226
1,АЕРОДРОМ,2718,981,530
1,АЕРОДРОМ,2719,803,400
1,АЕРОДРОМ,2720,521,255
1,АЕРОДРОМ,2721,513,296
1,АЕРОДРОМ,2722,896,477
1,АЕРОДРОМ,2723,910,508
1,АЕРОДРОМ,2724,547,328
1,АЕРОДРОМ,2725,702,339
1,АЕРОДРОМ,2726,539,253
1,АЕРОДРОМ,2727,863,487
1,АЕРОДРОМ,2728,646,275
1,АЕРОДРОМ,2729,135,63
1,АЕРОДРОМ,2730,630,328
1,АЕРОДРОМ,2731,815,413
1,АЕРОДРОМ,2732,733,335
1,АЕРОДРОМ,2733,502,252
1,АЕРОДРОМ,2734,905,432
1,АЕРОДРОМ,2735,799,503
1,АЕРОДРОМ,2736,949,549
1,АЕРОДРОМ,2737,852,500
1,АЕРОДРОМ,2738,804,457
1,АЕРОДРОМ,2679/1,490,250
1,АЕРОДРОМ,2680/1,500,267
1,АЕРОДРОМ,2682/1,542,267
1,АЕРОДРОМ,2683/1,671,367
1,АЕРОДРОМ,2684/1,799,421
1,АЕРОДРОМ,2714/1,894,471
1,АЕРОДРОМ,2715/1,629,385
1,АЕРОДРОМ,2716/1,591,366
1,АЕРОДРОМ,2717/1,513,251
1,АЕРОДРОМ,2730/1,509,265
1,АЕРОДРОМ,2732/1,906,416
1,АЕРОДРОМ,2733/1,665,376
1,АЕРОДРОМ,2752,667,335
1,АЕРОДРОМ,2753,1053,590
1,АЕРОДРОМ,2754,702,360
1,АЕРОДРОМ,2755,652,319
1,АЕРОДРОМ,2756,719,379
1,АЕРОДРОМ,2757,534,300
1,АЕРОДРОМ,2758,562,314
1,АЕРОДРОМ,2759,622,319
1,АЕРОДРОМ,2760,918,498
1,АЕРОДРОМ,2772,620,335
1,АЕРОДРОМ,2773,990,546
1,АЕРОДРОМ,2772/1,537,328
1,АЕРОДРОМ,ЗРД-0094,58,0
1,КАРПОШ,2592,905,508
1,КАРПОШ,2593,668,352
1,КАРПОШ,2594,960,522
1,КАРПОШ,2595,887,491
1,КАРПОШ,2596,877,464
1,КАРПОШ,2597,472,257
1,КАРПОШ,2598,931,474
1,КАРПОШ,2599,985,540
1,КАРПОШ,2600,923,495
1,КАРПОШ,2601,577,324
1,КАРПОШ,2602,800,470
1,КАРПОШ,2603,904,509
1,КАРПОШ,2604,405,233
1,КАРПОШ,2605,719,349
1,КАРПОШ,2606,792,462
1,КАРПОШ,2607,694,395
1,КАРПОШ,2608,554,304
1,КАРПОШ,2609,869,440
1,КАРПОШ,2610,832,445
1,КАРПОШ,2611,889,484
1,КАРПОШ,2612,860,455
1,КАРПОШ,2613,863,443
1,КАРПОШ,2614,613,312
1,КАРПОШ,2615,885,467
1,КАРПОШ,2616,959,464
1,КАРПОШ,2617,641,343
1,КАРПОШ,2618,654,349
1,КАРПОШ,2619,503,289
1,КАРПОШ,2620,966,470
1,КАРПОШ,2621,152,84
1,КАРПОШ,2622,624,341
1,КАРПОШ,2623,773,400
1,КАРПОШ,2624,810,445
1,КАРПОШ,2625,653,349
1,КАРПОШ,2626,623,372
1,КАРПОШ,2627,629,319
1,КАРПОШ,2628,758,384
1,КАРПОШ,2629,625,321
1,КАРПОШ,2630,492,222
1,КАРПОШ,2631,756,380
1,КАРПОШ,2632,729,391
1,КАРПОШ,2633,728,403
1,КАРПОШ,2634,752,363
1,КАРПОШ,2635,940,502
1,КАРПОШ,2636,937,467
1,КАРПОШ,2637,654,357
1,КАРПОШ,2638,773,409
1,КАРПОШ,2639,815,414
1,КАРПОШ,2640,850,451
1,КАРПОШ,2641,794,436
1,КАРПОШ,2642,708,399
1,КАРПОШ,2643,794,440
1,КАРПОШ,2644,599,294
1,КАРПОШ,2645,678,365
1,КАРПОШ,2646,668,371
1,КАРПОШ,2647,919,514
1,КАРПОШ,2648,913,554
1,КАРПОШ,2649,558,302
1,КАРПОШ,2650,774,433
1,КАРПОШ,2651,592,330
1,КАРПОШ,2652,903,476
1,КАРПОШ,2653,746,495
1,КАРПОШ,2593/1,595,331
1,КАРПОШ,2597/1,567,304
1,КАРПОШ,2601/1,609,338
1,КАРПОШ,2614/1,634,335
1,КАРПОШ,2617/1,577,273
1,КАРПОШ,2618/1,538,267
1,КАРПОШ,2626/1,662,376
1,КАРПОШ,2644/1,685,392
1,КАРПОШ,2649/1,631,349
1,КАРПОШ,2651/1,594,322
1,КАРПОШ,2652/1,833,459
1,КАРПОШ,2653/1,848,538
1,КАРПОШ,ЗРД-0043,72,0
1,КИСЕЛА ВОДА,2425,786,455
1,КИСЕЛА ВОДА,2426,583,330
1,КИСЕЛА ВОДА,2427,825,485
1,КИСЕЛА ВОДА,2425/1,724,427
1,КИСЕЛА ВОДА,2426/1,632,380
1,КИСЕЛА ВОДА,2654,580,289
1,КИСЕЛА ВОДА,2655,769,392
1,КИСЕЛА ВОДА,2656,750,443
1,КИСЕЛА ВОДА,2657,495,282
1,КИСЕЛА ВОДА,2658,719,388
1,КИСЕЛА ВОДА,2659,986,546
1,КИСЕЛА ВОДА,2660,859,437
1,КИСЕЛА ВОДА,2661,490,286
1,КИСЕЛА ВОДА,2662,600,326
1,КИСЕЛА ВОДА,2663,518,303
1,КИСЕЛА ВОДА,2664,486,278
1,КИСЕЛА ВОДА,2665,720,354
1,КИСЕЛА ВОДА,2666,597,282
1,КИСЕЛА ВОДА,2667,521,273
1,КИСЕЛА ВОДА,2668,890,490
1,КИСЕЛА ВОДА,2669,483,272
1,КИСЕЛА ВОДА,2670,961,473
1,КИСЕЛА ВОДА,2671,526,275
1,КИСЕЛА ВОДА,2672,343,185
1,КИСЕЛА ВОДА,2667/1,539,270
1,КИСЕЛА ВОДА,2669/1,570,286
1,КИСЕЛА ВОДА,2671/1,571,292
1,КИСЕЛА ВОДА,2739,811,440
1,КИСЕЛА ВОДА,2740,682,356
1,КИСЕЛА ВОДА,2741,755,353
1,КИСЕЛА ВОДА,2742,334,168
1,КИСЕЛА ВОДА,2743,814,414
1,КИСЕЛА ВОДА,2744,697,386
1,КИСЕЛА ВОДА,2745,752,424
1,КИСЕЛА ВОДА,2746,678,353
1,КИСЕЛА ВОДА,2747,565,329
1,КИСЕЛА ВОДА,2748,479,277
1,КИСЕЛА ВОДА,2749,674,313
1,КИСЕЛА ВОДА,2750,724,408
1,КИСЕЛА ВОДА,2751,663,370
1,КИСЕЛА ВОДА,2748/1,561,302
1,КИСЕЛА ВОДА,2751/1,800,438
1,КИСЕЛА ВОДА,2761,656,348
1,КИСЕЛА ВОДА,2762,1077,554
1,КИСЕЛА ВОДА,2763,743,416
1,КИСЕЛА ВОДА,2764,874,453
1,КИСЕЛА ВОДА,2765,665,351
1,КИСЕЛА ВОДА,2766,599,313
1,КИСЕЛА ВОДА,2767,679,386
1,КИСЕЛА ВОДА,2768,412,200
1,КИСЕЛА ВОДА,2769,488,266
1,КИСЕЛА ВОДА,2770,685,334
1,КИСЕЛА ВОДА,2771,468,270
1,КИСЕЛА ВОДА,2762/1,742,420
1,КИСЕЛА ВОДА,2774,849,525
1,КИСЕЛА ВОДА,2775,879,469
1,КИСЕЛА ВОДА,2776,689,333
1,КИСЕЛА ВОДА,2777,135,63
1,КИСЕЛА ВОДА,2778,545,275
1,КИСЕЛА ВОДА,2779,681,322
1,КИСЕЛА ВОДА,2780,807,400
1,КИСЕЛА ВОДА,2781,477,229
1,КИСЕЛА ВОДА,2782,489,245
1,КИСЕЛА ВОДА,2783,815,438
1,КИСЕЛА ВОДА,2784,507,265
1,КИСЕЛА ВОДА,2785,626,331
1,КИСЕЛА ВОДА,2786,414,216
1,КИСЕЛА ВОДА,2787,452,239
1,КИСЕЛА ВОДА,2788,667,358
1,КИСЕЛА ВОДА,2789,812,453
1,КИСЕЛА ВОДА,2790,532,297
1,КИСЕЛА ВОДА,2791,672,337
1,КИСЕЛА ВОДА,2792,947,505
1,КИСЕЛА ВОДА,2793,518,258
1,КИСЕЛА ВОДА,2794,835,497
1,КИСЕЛА ВОДА,2795,492,240
1,КИСЕЛА ВОДА,2781/1,524,246
1,КИСЕЛА ВОДА,2782/1,509,262
1,КИСЕЛА ВОДА,2784/1,512,261
1,КИСЕЛА ВОДА,2789/1,949,525
1,КИСЕЛА ВОДА,2793/1,496,274
1,КИСЕЛА ВОДА,2795/1,557,281
1,КИСЕЛА ВОДА,ЗРД-0051,52,0
1,МАКЕДОНСКИ БРОД,0224,3,1
1,МАКЕДОНСКИ БРОД,0225,9,2
1,МАКЕДОНСКИ БРОД,0226,24,17
1,МАКЕДОНСКИ БРОД,0227,57,45
1,МАКЕДОНСКИ БРОД,0228,16,8
1,МАКЕДОНСКИ БРОД,0229,97,73
1,МАКЕДОНСКИ БРОД,0230,26,16
1,МАКЕДОНСКИ БРОД,0231,157,98
1,МАКЕДОНСКИ БРОД,0232,45,25
1,МАКЕДОНСКИ БРОД,0233,137,98
1,МАКЕДОНСКИ БРОД,0234,29,10
1,МАКЕДОНСКИ БРОД,0235,14,9
1,МАКЕДОНСКИ БРОД,0236,10,2
1,МАКЕДОНСКИ БРОД,0237,14,5
1,МАКЕДОНСКИ БРОД,0238,44,33
1,МАКЕДОНСКИ БРОД,0239,7,2
1,МАКЕДОНСКИ БРОД,0240,109,62
1,МАКЕДОНСКИ БРОД,0241,20,11
1,МАКЕДОНСКИ БРОД,0242,18,10
1,МАКЕДОНСКИ БРОД,0243,13,8
1,МАКЕДОНСКИ БРОД,0244,100,77
1,МАКЕДОНСКИ БРОД,0245,9,8
1,МАКЕДОНСКИ БРОД,0246,15,5
1,МАКЕДОНСКИ БРОД,0247,540,397
1,МАКЕДОНСКИ БРОД,0248,687,520
1,МАКЕДОНСКИ БРОД,0249,660,490
1,МАКЕДОНСКИ БРОД,0250,6,2
1,МАКЕДОНСКИ БРОД,0251,20,11
1,МАКЕДОНСКИ БРОД,0252,38,15
1,МАКЕДОНСКИ БРОД,0253,27,20
1,МАКЕДОНСКИ БРОД,0254,51,29
1,МАКЕДОНСКИ БРОД,0255,149,92
1,МАКЕДОНСКИ БРОД,0256,6,4
1,МАКЕДОНСКИ БРОД,0257,67,45
1,МАКЕДОНСКИ БРОД,0258,31,9
1,МАКЕДОНСКИ БРОД,0259,281,213
1,МАКЕДОНСКИ БРОД,0260,34,28
1,МАКЕДОНСКИ БРОД,0261,1,1
1,МАКЕДОНСКИ БРОД,0262,49,23
1,МАКЕДОНСКИ БРОД,0263,15,12
1,МАКЕДОНСКИ БРОД,0264,14,6
1,МАКЕДОНСКИ БРОД,0265,7,3
1,МАКЕДОНСКИ БРОД,0266,5,0
1,МАКЕДОНСКИ БРОД,0267,23,15
1,МАКЕДОНСКИ БРОД,0268,15,8
1,МАКЕДОНСКИ БРОД,0269,1,0
1,МАКЕДОНСКИ БРОД,0270,40,31
1,МАКЕДОНСКИ БРОД,0271,11,4
1,МАКЕДОНСКИ БРОД,0272,24,7
1,МАКЕДОНСКИ БРОД,0273,10,4
1,МАКЕДОНСКИ БРОД,0274,8,3
1,МАКЕДОНСКИ БРОД,0247/1,634,477
1,МАКЕДОНСКИ БРОД,0248/1,621,446
1,МАКЕДОНСКИ БРОД,ЗРД-1759,4,0
1,САРАЈ,2428,601,380
1,САРАЈ,2429,389,208
1,САРАЈ,2430,841,482
1,САРАЈ,2431,795,454
1,САРАЈ,2432,1071,505
1,САРАЈ,2433,636,320
1,САРАЈ,2434,679,359
1,САРАЈ,2435,963,456
1,САРАЈ,2436,904,489
1,САРАЈ,2437,949,490
1,САРАЈ,2438,871,623
1,САРАЈ,2439,1007,672
1,САРАЈ,2440,388,268
1,САРАЈ,2441,897,439
1,САРАЈ,2442,742,338
1,САРАЈ,2443,298,120
1,САРАЈ,2444,200,105
1,САРАЈ,2445,938,375
1,САРАЈ,2446,1131,472
1,САРАЈ,2447,524,240
1,САРАЈ,2448,548,242
1,САРАЈ,2449,522,241
1,САРАЈ,2450,976,572
1,САРАЈ,2451,830,449
1,САРАЈ,2452,977,567
1,САРАЈ,2453,829,502
1,САРАЈ,2454,910,570
1,САРАЈ,2455,685,400
1,САРАЈ,2456,110,29
1,САРАЈ,2457,961,345
1,САРАЈ,2458,605,205
1,САРАЈ,2459,237,105
1,САРАЈ,2460,647,344
1,САРАЈ,2461,1069,623
1,САРАЈ,2428/1,680,380
1,САРАЈ,2430/1,657,371
1,САРАЈ,2431/1,537,279
1,САРАЈ,2433/1,675,344
1,САРАЈ,2434/1,581,355
1,САРАЈ,2435/1,740,322
1,САРАЈ,2438/1,660,451
1,САРАЈ,2447/1,649,356
1,САРАЈ,2451/1,673,305
1,САРАЈ,2452/1,502,277
1,САРАЈ,2458/1,474,165
1,САРАЈ,2460/1,605,335
1,САРАЈ,ЗРД-0116,43,0
1,СОПИШТЕ,2412,38,10
1,СОПИШТЕ,2413,296,92
1,СОПИШТЕ,2414,43,27
1,СОПИШТЕ,2415,559,310
1,СОПИШТЕ,2416,640,402
1,СОПИШТЕ,2417,8,2
1,СОПИШТЕ,2418,3,1
1,СОПИШТЕ,2419,561,351
1,СОПИШТЕ,2420,240,140
1,СОПИШТЕ,2421,320,196
1,СОПИШТЕ,2422,482,302
1,СОПИШТЕ,2423,672,451
1,СОПИШТЕ,2424,475,226
1,СОПИШТЕ,2423/1,795,546
1,СОПИШТЕ,ЗРД-2054,0,0
1,СТУДЕНИЧАНИ,2341,717,447
1,СТУДЕНИЧАНИ,2342,29,11
1,СТУДЕНИЧАНИ,2343,120,50
1,СТУДЕНИЧАНИ,2344,72,33
1,СТУДЕНИЧАНИ,2345,584,358
1,СТУДЕНИЧАНИ,2346,565,361
1,СТУДЕНИЧАНИ,2347,578,360
1,СТУДЕНИЧАНИ,2348,784,423
1,СТУДЕНИЧАНИ,2349,799,346
1,СТУДЕНИЧАНИ,2350,756,251
1,СТУДЕНИЧАНИ,2351,832,322
1,СТУДЕНИЧАНИ,2352,444,212
1,СТУДЕНИЧАНИ,2353,730,372
1,СТУДЕНИЧАНИ,2354,206,53
1,СТУДЕНИЧАНИ,2355,304,131
1,СТУДЕНИЧАНИ,2356,42,15
1,СТУДЕНИЧАНИ,2357,28,10
1,СТУДЕНИЧАНИ,2358,897,295
1,СТУДЕНИЧАНИ,2359,614,167
1,СТУДЕНИЧАНИ,2360,81,22
1,СТУДЕНИЧАНИ,2361,275,73
1,СТУДЕНИЧАНИ,2341/1,516,278
1,СТУДЕНИЧАНИ,2345/1,556,351
1,СТУДЕНИЧАНИ,2346/1,561,355
1,СТУДЕНИЧАНИ,2347/1,684,454
1,СТУДЕНИЧАНИ,2348/1,748,441
1,СТУДЕНИЧАНИ,2349/1,745,309
1,СТУДЕНИЧАНИ,2350/1,775,296
1,СТУДЕНИЧАНИ,2351/1,868,296
1,СТУДЕНИЧАНИ,2353/1,700,339
1,СТУДЕНИЧАНИ,2359/1,576,163
1,СТУДЕНИЧАНИ,ЗРД-2151,25,0
1,ЦЕНТАР,2796,579,305
1,ЦЕНТАР,2797,472,291
1,ЦЕНТАР,2798,424,251
1,ЦЕНТАР,2799,802,434
1,ЦЕНТАР,2800,864,443
1,ЦЕНТАР,2801,836,432
1,ЦЕНТАР,2802,918,483
1,ЦЕНТАР,2803,510,267
1,ЦЕНТАР,2804,451,237
1,ЦЕНТАР,2805,660,360
1,ЦЕНТАР,2806,496,266
1,ЦЕНТАР,2807,758,406
1,ЦЕНТАР,2808,708,379
1,ЦЕНТАР,2809,437,242
1,ЦЕНТАР,2810,675,360
1,ЦЕНТАР,2811,630,332
1,ЦЕНТАР,2812,523,297
1,ЦЕНТАР,2813,543,282
1,ЦЕНТАР,2814,359,175
1,ЦЕНТАР,2815,354,201
1,ЦЕНТАР,2816,431,223
1,ЦЕНТАР,2817,567,289
1,ЦЕНТАР,2818,303,166
1,ЦЕНТАР,2796/1,551,280
1,ЦЕНТАР,2797/1,512,322
1,ЦЕНТАР,2805/1,625,331
1,ЦЕНТАР,2806/1,509,289
1,ЦЕНТАР,2822,219,84
1,ЦЕНТАР,2828,924,433
1,ЦЕНТАР,2830,632,317
1,ЦЕНТАР,2831,667,314
1,ЦЕНТАР,2832,802,410
1,ЦЕНТАР,2833,483,237
1,ЦЕНТАР,2834,453,262
1,ЦЕНТАР,2835,364,183
1,ЦЕНТАР,2836,323,171
1,ЦЕНТАР,2837,232,126
1,ЦЕНТАР,2838,240,131
1,ЦЕНТАР,2839,579,318
1,ЦЕНТАР,2840,183,98
1,ЦЕНТАР,2841,364,174
1,ЦЕНТАР,2842,789,425
1,ЦЕНТАР,2843,565,341
1,ЦЕНТАР,2844,718,389
1,ЦЕНТАР,2845,926,504
1,ЦЕНТАР,2846,991,527
1,ЦЕНТАР,2847,648,375
1,ЦЕНТАР,2848,326,181
1,ЦЕНТАР,2849,433,250
1,ЦЕНТАР,2850,427,233
1,ЦЕНТАР,2851,385,241
1,ЦЕНТАР,2852,266,145
1,ЦЕНТАР,2853,303,151
1,ЦЕНТАР,2854,633,306
1,ЦЕНТАР,2855,750,406
1,ЦЕНТАР,2856,689,374
1,ЦЕНТАР,2857,625,321
1,ЦЕНТАР,2858,257,141
1,ЦЕНТАР,2859,339,190
1,ЦЕНТАР,2860,936,475
1,ЦЕНТАР,2861,636,366
1,ЦЕНТАР,2862,767,415
1,ЦЕНТАР,2863,549,263
1,ЦЕНТАР,2864,401,238
1,ЦЕНТАР,2865,678,400
1,ЦЕНТАР,2866,650,325
1,ЦЕНТАР,2867,606,322
1,ЦЕНТАР,2868,524,289
1,ЦЕНТАР,2842/1,788,401
1,ЦЕНТАР,2843/1,649,350
1,ЦЕНТАР,2844/1,640,352
1,ЦЕНТАР,2847/1,515,287
1,ЦЕНТАР,2861/1,697,362
1,ЦЕНТАР,2867/1,416,218
1,ЦЕНТАР,2870,661,286
1,ЦЕНТАР,2871,569,243
1,ЦЕНТАР,2870/1,489,210
1,ЦЕНТАР,2871/1,453,183
1,ЦЕНТАР,ЗРД-0060,56,0
1,ЧАИР,2819,460,228
1,ЧАИР,2820,530,254
1,ЧАИР,2821,433,208
1,ЧАИР,2819/1,539,265
1,ЧАИР,2823,455,219
1,ЧАИР,2824,996,458
1,ЧАИР,2825,671,340
1,ЧАИР,2826,593,270
1,ЧАИР,2827,1003,459
1,ЧАИР,2826/1,579,298
1,ЧАИР,2829,609,296
1,ЧАИР,2829/1,666,383
1,ЧАИР,2869,557,285
1,ЧАИР,2869/1,593,313
1,ЧАИР,2872,851,317
1,ЧАИР,2873,522,143
1,ЧАИР,2874,617,155
1,ЧАИР,2875,833,343
1,ЧАИР,2876,593,262
1,ЧАИР,2877,574,272
1,ЧАИР,2878,870,425
1,ЧАИР,2879,696,379
1,ЧАИР,2880,838,433
1,ЧАИР,2881,623,344
1,ЧАИР,2882,661,334
1,ЧАИР,2883,439,230
1,ЧАИР,2884,515,342
1,ЧАИР,2885,947,501
1,ЧАИР,2886,533,290
1,ЧАИР,2887,539,330
1,ЧАИР,2888,558,255
1,ЧАИР,2889,494,53
1,ЧАИР,2890,781,444
1,ЧАИР,2891,830,465
1,ЧАИР,2892,958,510
1,ЧАИР,2893,485,255
1,ЧАИР,2894,870,430
1,ЧАИР,2895,945,482
1,ЧАИР,2896,671,418
1,ЧАИР,2897,754,388
1,ЧАИР,2898,824,411
1,ЧАИР,2873/1,531,90
1,ЧАИР,2874/1,687,215
1,ЧАИР,2876/1,531,231
1,ЧАИР,2877/1,570,314
1,ЧАИР,2884/1,545,328
1,ЧАИР,2886/1,503,269
1,ЧАИР,2887/1,625,325
1,ЧАИР,2888/1,558,303
1,ЧАИР,2889/1,533,24
1,ЧАИР,2893/1,521,281
1,ЧАИР,ЗРД-0078,80,0
2,АРАЧИНОВО,2333/1,737,350
2,АРАЧИНОВО,2334/1,510,196
2,АРАЧИНОВО,2335/1,723,341
2,АРАЧИНОВО,2336/1,684,376
2,АРАЧИНОВО,2337/1,756,388
2,АРАЧИНОВО,2333,609,326
2,АРАЧИНОВО,2334,856,438
2,АРАЧИНОВО,2335,700,329
2,АРАЧИНОВО,2336,940,468
2,АРАЧИНОВО,2337,779,352
2,АРАЧИНОВО,2338,745,369
2,АРАЧИНОВО,2339,739,318
2,АРАЧИНОВО,2340,985,371
2,АРАЧИНОВО,ЗРД-1015,28,0
2,БУТЕЛ,2904,684,360
2,БУТЕЛ,2905,495,282
2,БУТЕЛ,2906,888,472
2,БУТЕЛ,2907,514,275
2,БУТЕЛ,2908,1011,490
2,БУТЕЛ,2909,483,254
2,БУТЕЛ,2910,577,289
2,БУТЕЛ,2911,480,259
2,БУТЕЛ,2912,918,450
2,БУТЕЛ,2913,967,452
2,БУТЕЛ,2914,555,283
2,БУТЕЛ,2915,1110,608
2,БУТЕЛ,2904/1,745,385
2,БУТЕЛ,2905/1,537,318
2,БУТЕЛ,2907/1,547,298
2,БУТЕЛ,2909/1,499,259
2,БУТЕЛ,2911/1,478,250
2,БУТЕЛ,2914/1,542,279
2,БУТЕЛ,2915/1,1095,558
2,БУТЕЛ,2918,570,222
2,БУТЕЛ,2919,570,305
2,БУТЕЛ,2920,525,244
2,БУТЕЛ,2921,512,248
2,БУТЕЛ,2918/1,555,203
2,БУТЕЛ,2919/1,558,262
2,БУТЕЛ,2920/1,559,242
2,БУТЕЛ,2921/1,521,256
2,БУТЕЛ,2923,1018,478
2,БУТЕЛ,2929,901,488
2,БУТЕЛ,2930,946,475
2,БУТЕЛ,2931,784,406
2,БУТЕЛ,2932,918,405
2,БУТЕЛ,2933,548,283
2,БУТЕЛ,2946,861,424
2,БУТЕЛ,2947,913,466
2,БУТЕЛ,2948,981,518
2,БУТЕЛ,2949,911,499
2,БУТЕЛ,2950,758,411
2,БУТЕЛ,2951,663,371
2,БУТЕЛ,2952,904,645
2,БУТЕЛ,2953,961,620
2,БУТЕЛ,2954,1081,698
2,БУТЕЛ,2948/1,1055,483
2,БУТЕЛ,2950/1,867,481
2,БУТЕЛ,2951/1,690,394
2,БУТЕЛ,ЗРД-0108,23,0
2,ГАЗИ БАБА,2332,359,248
2,ГАЗИ БАБА,2476,548,278
2,ГАЗИ БАБА,2477,658,370
2,ГАЗИ БАБА,2478,695,387
2,ГАЗИ БАБА,2479,392,209
2,ГАЗИ БАБА,2480,888,482
2,ГАЗИ БАБА,2481,523,273
2,ГАЗИ БАБА,2482,582,303
2,ГАЗИ БАБА,2483,339,197
2,ГАЗИ БАБА,2484,325,167
2,ГАЗИ БАБА,2485,588,341
2,ГАЗИ БАБА,2486,739,385
2,ГАЗИ БАБА,2487,594,288
2,ГАЗИ БАБА,2488,335,176
2,ГАЗИ БАБА,2489,696,400
2,ГАЗИ БАБА,2490,611,337
2,ГАЗИ БАБА,2491,922,548
2,ГАЗИ БАБА,2492,891,425
2,ГАЗИ БАБА,2493,547,230
2,ГАЗИ БАБА,2494,321,173
2,ГАЗИ БАБА,2495,964,458
2,ГАЗИ БАБА,2496,472,265
2,ГАЗИ БАБА,2497,647,327
2,ГАЗИ БАБА,2498,995,591
2,ГАЗИ БАБА,2499,536,305
2,ГАЗИ БАБА,2500,631,305
2,ГАЗИ БАБА,2501,862,375
2,ГАЗИ БАБА,2502,525,212
2,ГАЗИ БАБА,2503,491,220
2,ГАЗИ БАБА,2504,688,362
2,ГАЗИ БАБА,2505,449,199
2,ГАЗИ БАБА,2506,672,310
2,ГАЗИ БАБА,2507,481,235
2,ГАЗИ БАБА,2508,853,374
2,ГАЗИ БАБА,2509,587,276
2,ГАЗИ БАБА,2510,499,243
2,ГАЗИ БАБА,2511,557,226
2,ГАЗИ БАБА,2512,1087,548
2,ГАЗИ БАБА,2513,954,457
2,ГАЗИ БАБА,2514,739,363
2,ГАЗИ БАБА,2515,770,380
2,ГАЗИ БАБА,2516,673,310
2,ГАЗИ БАБА,2517,881,411
2,ГАЗИ БАБА,2518,461,249
2,ГАЗИ БАБА,2519,533,242
2,ГАЗИ БАБА,2520,644,314
2,ГАЗИ БАБА,2521,842,385
2,ГАЗИ БАБА,2522,815,384
2,ГАЗИ БАБА,2523,750,372
2,ГАЗИ БАБА,2524,924,468
2,ГАЗИ БАБА,2525,585,310
2,ГАЗИ БАБА,2526,808,382
2,ГАЗИ БАБА,2527,777,371
2,ГАЗИ БАБА,2528,512,255
2,ГАЗИ БАБА,2529,835,413
2,ГАЗИ БАБА,2530,859,468
2,ГАЗИ БАБА,2531,496,274
2,ГАЗИ БАБА,2532,960,467
2,ГАЗИ БАБА,2533,995,511
2,ГАЗИ БАБА,2534,894,477
2,ГАЗИ БАБА,2535,842,508
2,ГАЗИ БАБА,2536,830,407
2,ГАЗИ БАБА,2537,748,360
2,ГАЗИ БАБА,2538,656,343
2,ГАЗИ БАБА,2539,630,339
2,ГАЗИ БАБА,2540,573,275
2,ГАЗИ БАБА,2541,996,473
2,ГАЗИ БАБА,2542,778,380
2,ГАЗИ БАБА,2543,961,444
2,ГАЗИ БАБА,2544,636,334
2,ГАЗИ БАБА,2545,894,530
2,ГАЗИ БАБА,2546,884,495
2,ГАЗИ БАБА,2547,746,417
2,ГАЗИ БАБА,2548,862,625
2,ГАЗИ БАБА,2549,248,191
2,ГАЗИ БАБА,2550,273,181
2,ГАЗИ БАБА,2551,928,633
2,ГАЗИ БАБА,2552,349,240
2,ГАЗИ БАБА,2476/1,398,197
2,ГАЗИ БАБА,2493/1,522,216
2,ГАЗИ БАБА,2499/1,614,336
2,ГАЗИ БАБА,2503/1,577,266
2,ГАЗИ БАБА,2507/1,626,270
2,ГАЗИ БАБА,2509/1,498,258
2,ГАЗИ БАБА,2510/1,562,247
2,ГАЗИ БАБА,2511/1,593,240
2,ГАЗИ БАБА,2514/1,719,369
2,ГАЗИ БАБА,2515/1,360,164
2,ГАЗИ БАБА,2531/1,426,233
2,ГАЗИ БАБА,2538/1,870,529
2,ГАЗИ БАБА,2539/1,785,448
2,ГАЗИ БАБА,2540/1,587,317
